subid	trial	img	categ	cond	rep	answer	trialdur	acc	rt	resp	group	block	ITI
100	27	deserts20.jpg	deserts	X	3	no	1.000055	1	0.982168912887573	j	0	1	5
100	28	canyons53.jpg	canyons	B	0	no	0.999885	1	0.724291801452637	j	0	1	2
100	29	mountains17.jpg	mountains	B	2	no	0.999907	1	0.635360956192017	j	0	1	2
100	30	bridges27.jpg	bridges	B	1	yes	0.999896	1	0.96437406539917	k	0	1	2
100	31	forests35.jpg	forests	A	1	no	0.999902	1	0.617441892623901	j	0	1	2
100	32	parks38.jpg	parks	A	2	yes	0.999944	1	0.725445508956909	k	0	1	3.5
100	33	forests30.jpg	forests	A	2	no	0.999887	1	0.569570779800415	j	0	1	3.5
100	34	lighthouses23.jpg	lighthouses	X	2	yes	0.999893	1	0.657618522644043	k	0	1	5
100	35	beaches27.jpg	beaches	X	3	yes	0.999942	1	0.816853046417236	k	0	1	2
100	36	mountains53.jpg	mountains	B	3	no	0.999862	1	0.617764711380005	j	0	1	5
100	37	marshes11.jpg	marshes	X	3	no	0.999887	1	0.657896757125854	j	0	1	3.5
100	38	beaches20.jpg	beaches	X	4	yes	0.99989	1	0.943971872329712	k	0	1	2
100	39	lakes27.jpg	lakes	X	4	yes	0.99991	1	0.876971006393433	k	0	1	2
100	40	fields54.jpg	fields	A	2	yes	0.999906	1	0.786031723022461	k	0	1	3.5
100	41	bridges19.jpg	bridges	B	2	yes	0.999873	1	0.644092082977295	k	0	1	3.5
100	42	lighthouses1.jpg	lighthouses	X	3	yes	0.99986	1	0.468196868896484	k	0	1	3.5
100	43	parks31.jpg	parks	A	3	yes	0.999874	1	0.589256763458252	k	0	1	3.5
100	44	forests8.jpg	forests	A	3	no	0.999984	1	0.79438591003418	j	0	1	2
100	45	marshes32.jpg	marshes	X	4	no	0.999875	1	0.682446718215942	j	0	1	3.5
100	46	beaches31.jpg	beaches	X	5	yes	1.000038	1	1.08646011352539	k	0	1	2
100	47	lighthouses49.jpg	lighthouses	X	4	yes	0.999935	1	1.13356828689575	k	0	1	5
100	48	lakes42.jpg	lakes	X	5	yes	0.999901	1	0.837630033493042	k	0	1	2
100	49	bridges13.jpg	bridges	B	3	yes	0.99985	1	0.767692804336548	k	0	1	3.5
100	50	parks17.jpg	parks	A	4	yes	0.99997	1	0.660736799240112	k	0	1	2
100	51	waterfalls19.jpg	waterfalls	X	4	no	0.999923	1	0.672828197479248	j	0	1	2
100	52	marshes7.jpg	marshes	X	5	no	0.999938	1	0.791880130767822	j	0	1	3.5
100	53	parks48.jpg	parks	A	5	yes	0.99989	1	0.597883701324463	k	0	1	2
100	54	bridges7.jpg	bridges	B	4	yes	0.999922	1	0.989993810653687	k	0	1	5
100	55	fields23.jpg	fields	A	3	yes	0.999981	1	0.602044582366943	k	0	1	5
100	56	lighthouses19.jpg	lighthouses	X	5	yes	0.999943	1	0.643192529678345	k	0	1	3.5
100	57	mountains3.jpg	mountains	B	4	no	0.999922	1	0.864177942276001	j	0	1	2
100	58	forests22.jpg	forests	A	4	no	0.999974	1	0.772282361984253	j	0	1	5
100	59	waterfalls28.jpg	waterfalls	X	5	no	0.999891	1	0.747431516647339	j	0	1	2
100	60	deserts50.jpg	deserts	X	4	no	0.999896	1	0.724439859390259	j	0	1	3.5
100	61	bridges31.jpg	bridges	B	5	yes	0.999928	1	0.816470623016357	k	0	1	3.5
100	62	canyons46.jpg	canyons	B	1	no	0.999903	1	0.709565162658691	j	0	1	2
100	63	deserts2.jpg	deserts	X	5	no	1.000015	1	0.723613739013672	j	0	1	2
100	64	canyons28.jpg	canyons	B	2	no	0.999949	1	0.634721040725708	j	0	1	5
100	65	mountains15.jpg	mountains	B	5	no	0.999896	1	0.587794065475464	j	0	1	3.5
100	66	forests48.jpg	forests	A	5	no	0.999877	1	0.650876998901367	j	0	1	5
100	67	fields7.jpg	fields	A	4	yes	0.999914	1	0.815951347351074	k	0	1	2
100	68	parks35.jpg	parks	A	6	yes	0.999874	1	0.806022882461548	k	0	1	2
100	69	lighthouses28.jpg	lighthouses	X	6	yes	0.999959	1	0.546024084091187	k	0	1	3.5
100	70	beaches16.jpg	beaches	X	6	yes	0.999847	1	0.780123710632324	k	0	1	5
100	71	waterfalls33.jpg	waterfalls	X	6	no	0.999889	1	0.604216337203979	j	0	1	5
100	72	canyons4.jpg	canyons	B	3	no	0.99985	1	0.706331729888916	j	0	1	2
100	73	fields41.jpg	fields	A	5	yes	0.999758	0	0.613415002822876	j	0	1	2
100	74	bridges38.jpg	bridges	B	6	yes	0.999858	1	0.704430103302002	k	0	1	3.5
100	75	mountains52.jpg	mountains	B	6	no	0.999853	1	0.865493297576904	j	0	1	3.5
100	76	canyons38.jpg	canyons	B	4	no	0.999718	1	0.769607067108154	j	0	1	3.5
100	77	fields37.jpg	fields	A	6	yes	0.999621	1	0.885712146759033	k	0	1	3.5
100	78	forests6.jpg	forests	A	6	no	0.999559	1	0.91381311416626	j	0	1	2
100	79	lakes29.jpg	lakes	X	6	yes	0.999454	1	0.768792152404785	k	0	1	5
100	80	canyons35.jpg	canyons	B	5	no	0.9994	1	0.847866773605347	j	0	1	3.5
100	81	marshes10.jpg	marshes	X	6	no	0.99996	1	0.930957555770874	j	0	1	3.5
100	82	canyons23.jpg	canyons	B	6	no	0.999932	1	0.716045618057251	j	0	1	3.5
100	83	deserts44.jpg	deserts	X	6	no	0.999977	1	0.756112575531006	j	0	1	3.5
100	0	marshes56.jpg	marshes	X	7	no	0.999868	0	1.53083372116089	k	0	2	5
100	1	waterfalls23.jpg	waterfalls	X	7	no	0.999878	1	0.801841735839844	j	0	2	2
100	2	deserts5.jpg	deserts	X	7	no	0.999824	1	0.602272748947144	j	0	2	2
100	3	fields5.jpg	fields	A	7	yes	0.999875	1	0.682027816772461	k	0	2	3.5
100	4	mountains7.jpg	mountains	B	7	no	0.999923	0	0.912097930908203	k	0	2	3.5
100	5	marshes28.jpg	marshes	X	8	no	0.999963	1	0.681156635284424	j	0	2	3.5
100	6	beaches12.jpg	beaches	X	7	yes	0.999888	1	0.829289674758911	k	0	2	2
100	7	lakes9.jpg	lakes	X	7	yes	0.999896	1	0.840310573577881	k	0	2	3.5
100	8	fields9.jpg	fields	A	8	yes	0.999932	1	0.713369846343994	k	0	2	5
100	9	mountains40.jpg	mountains	B	8	no	0.999888	1	0.552496671676636	j	0	2	3.5
100	10	marshes21.jpg	marshes	X	9	no	0.999903	1	0.635617733001709	j	0	2	3.5
100	11	beaches47.jpg	beaches	X	8	yes	0.999952	1	0.765588760375977	k	0	2	3.5
100	12	lighthouses53.jpg	lighthouses	X	7	yes	0.999982	1	0.691704511642456	k	0	2	5
100	13	parks27.jpg	parks	A	7	yes	0.999909	1	0.703800916671753	k	0	2	2
100	14	bridges6.jpg	bridges	B	7	yes	0.999845	0	0.935903072357178	j	0	2	5
100	15	lakes50.jpg	lakes	X	8	yes	0.999913	1	0.801005601882935	k	0	2	3.5
100	16	marshes1.jpg	marshes	X	10	no	0.999785	1	0.975092649459839	j	0	2	3.5
100	17	waterfalls29.jpg	waterfalls	X	8	no	1.000025	1	0.714441537857056	j	0	2	2
100	18	forests39.jpg	forests	A	7	no	0.999868	1	0.814163684844971	j	0	2	3.5
100	19	canyons56.jpg	canyons	B	7	no	0.999925	1	0.646182060241699	j	0	2	3.5
100	20	beaches30.jpg	beaches	X	9	yes	0.999906	1	0.637267112731934	k	0	2	2
100	21	fields36.jpg	fields	A	9	yes	0.999915	1	0.90634822845459	k	0	2	3.5
100	22	mountains5.jpg	mountains	B	9	no	0.999969	1	0.787446022033691	j	0	2	5
100	23	forests4.jpg	forests	A	8	no	0.999838	1	0.667541742324829	j	0	2	2
100	24	canyons3.jpg	canyons	B	8	no	0.999563	1	0.735549688339233	j	0	2	3.5
100	25	lighthouses38.jpg	lighthouses	X	8	yes	0.999636	1	0.911604881286621	k	0	2	3.5
100	26	lakes36.jpg	lakes	X	9	yes	0.999648	1	0.653723955154419	k	0	2	2
100	27	waterfalls50.jpg	waterfalls	X	9	no	0.999567	1	0.8787841796875	j	0	2	5
100	28	fields51.jpg	fields	A	10	yes	0.999382	1	1.0398542881012	k	0	2	2
100	29	mountains28.jpg	mountains	B	10	no	0.999982	1	0.748944520950317	j	0	2	5
100	30	parks32.jpg	parks	A	8	yes	0.999983	1	1.13097262382507	k	0	2	2
100	31	bridges1.jpg	bridges	B	8	yes	0.999963	1	0.734031677246094	k	0	2	5
100	32	waterfalls10.jpg	waterfalls	X	10	no	1.000052	1	0.984164953231812	j	0	2	2
100	33	marshes25.jpg	marshes	X	11	no	0.999908	1	0.784181833267212	j	0	2	3.5
100	34	deserts26.jpg	deserts	X	8	no	0.999903	1	0.933306932449341	j	0	2	3.5
100	35	forests50.jpg	forests	A	9	no	0.999961	1	0.70235800743103	j	0	2	3.5
100	36	canyons27.jpg	canyons	B	9	no	0.999924	1	0.757429122924805	j	0	2	5
100	37	marshes45.jpg	marshes	X	12	no	0.999757	1	0.704518795013428	j	0	2	5
100	38	beaches1.jpg	beaches	X	10	yes	0.999786	1	0.726585388183594	k	0	2	5
100	39	lighthouses50.jpg	lighthouses	X	9	yes	0.99962	1	0.763704299926758	k	0	2	3.5
100	40	fields6.jpg	fields	A	11	yes	0.999569	1	0.916809320449829	k	0	2	5
100	41	mountains13.jpg	mountains	B	11	no	0.999546	1	0.803884744644165	j	0	2	2
100	42	deserts6.jpg	deserts	X	9	no	1.000021	1	0.722920417785645	j	0	2	3.5
100	43	beaches29.jpg	beaches	X	11	yes	1.000004	1	0.830002784729004	k	0	2	2
100	44	parks37.jpg	parks	A	9	yes	0.999958	1	0.56313157081604	k	0	2	3.5
100	45	bridges49.jpg	bridges	B	9	yes	1.000148	1	1.06613540649414	k	0	2	2
100	46	waterfalls8.jpg	waterfalls	X	11	no	0.999937	1	0.75114369392395	j	0	2	2
100	47	deserts25.jpg	deserts	X	10	no	0.999923	1	0.699254751205444	j	0	2	3.5
100	48	parks18.jpg	parks	A	10	yes	0.999997	1	0.719323873519897	k	0	2	2
100	49	bridges50.jpg	bridges	B	10	yes	0.999994	1	0.934352397918701	k	0	2	3.5
100	50	forests14.jpg	forests	A	10	no	0.999992	1	0.624476432800293	j	0	2	2
100	51	canyons54.jpg	canyons	B	10	no	0.999997	1	0.81747579574585	j	0	2	2
100	52	lakes11.jpg	lakes	X	10	yes	0.999995	1	0.768530368804932	k	0	2	5
100	53	deserts37.jpg	deserts	X	11	no	1.000066	1	0.758613586425781	j	0	2	2
100	54	forests49.jpg	forests	A	11	no	0.999974	1	0.680709362030029	j	0	2	3.5
100	55	canyons31.jpg	canyons	B	11	no	0.999958	1	0.712778568267822	j	0	2	3.5
100	56	fields19.jpg	fields	A	12	yes	0.999942	1	0.927852630615234	k	0	2	2
100	57	mountains18.jpg	mountains	B	12	no	0.999984	1	0.753919363021851	j	0	2	2
100	58	lakes40.jpg	lakes	X	11	yes	1.00008	1	0.73590350151062	k	0	2	2
100	59	parks23.jpg	parks	A	11	yes	0.999993	1	0.740978002548218	k	0	2	5
100	60	bridges34.jpg	bridges	B	11	yes	0.99999	1	0.751090526580811	k	0	2	5
100	61	fields44.jpg	fields	A	13	yes	1.000072	1	0.87718677520752	k	0	2	2
100	62	mountains38.jpg	mountains	B	13	no	1.000032	1	0.645255565643311	j	0	2	2
100	63	beaches52.jpg	beaches	X	12	yes	1.000073	1	0.773296594619751	k	0	2	2
100	64	parks19.jpg	parks	A	12	yes	1.000002	1	0.626275777816772	k	0	2	2
100	65	bridges26.jpg	bridges	B	12	yes	0.999997	1	0.572433710098267	k	0	2	3.5
100	66	lighthouses29.jpg	lighthouses	X	10	yes	0.999992	1	0.600475072860718	k	0	2	2
100	67	deserts31.jpg	deserts	X	12	no	1.000012	1	0.797561645507812	j	0	2	2
100	68	lighthouses6.jpg	lighthouses	X	11	yes	1.000009	1	0.609636783599854	k	0	2	3.5
100	69	waterfalls54.jpg	waterfalls	X	12	no	0.999997	1	0.83666467666626	j	0	2	3.5
100	70	parks10.jpg	parks	A	13	yes	0.999872	1	0.599744319915771	k	0	2	3.5
100	71	bridges4.jpg	bridges	B	13	yes	0.999991	1	0.529773473739624	k	0	2	3.5
100	72	waterfalls6.jpg	waterfalls	X	13	no	0.999914	1	0.764896154403687	j	0	2	3.5
100	73	marshes16.jpg	marshes	X	13	no	0.999995	1	0.803960561752319	j	0	2	5
100	74	lakes24.jpg	lakes	X	12	yes	1.000076	1	1.45199966430664	k	0	2	3.5
100	75	lighthouses36.jpg	lighthouses	X	12	yes	0.999997	1	0.856079578399658	k	0	2	2
100	76	beaches10.jpg	beaches	X	13	yes	0.999937	1	0.811092376708984	k	0	2	2
100	77	forests53.jpg	forests	A	12	no	0.999932	1	0.788151264190674	j	0	2	5
100	78	canyons13.jpg	canyons	B	12	no	1.000001	1	0.782273769378662	j	0	2	3.5
100	79	lighthouses45.jpg	lighthouses	X	13	yes	0.99998	1	0.879351615905762	k	0	2	2
100	80	deserts39.jpg	deserts	X	13	no	1.000007	1	0.781428813934326	j	0	2	5
100	81	forests32.jpg	forests	A	13	no	0.999999	1	0.815563440322876	j	0	2	2
100	82	canyons5.jpg	canyons	B	13	no	1.000033	1	0.932604551315308	j	0	2	2
100	83	lakes12.jpg	lakes	X	13	yes	0.99997	1	0.655604600906372	k	0	2	3.5
100	0	forests56.jpg	forests	A	14	no	0.999846	1	0.635949850082397	j	0	3	2
100	1	canyons15.jpg	canyons	B	14	no	1.000079	1	0.736667633056641	j	0	3	2
100	2	parks46.jpg	parks	A	14	yes	0.999996	1	0.496663570404053	k	0	3	2
100	3	bridges20.jpg	bridges	B	14	yes	1.000004	1	0.631704568862915	k	0	3	5
100	4	lakes20.jpg	lakes	X	14	yes	0.999999	1	0.736787796020508	k	0	3	3.5
100	5	forests45.jpg	forests	A	15	no	1.000065	1	0.707880735397339	j	0	3	5
100	6	canyons29.jpg	canyons	B	15	no	1.00001	1	0.748064517974854	j	0	3	3.5
100	7	beaches36.jpg	beaches	X	14	yes	0.999894	1	0.867490291595459	k	0	3	3.5
100	8	waterfalls32.jpg	waterfalls	X	14	no	0.999934	1	0.788085699081421	j	0	3	2
100	9	lighthouses7.jpg	lighthouses	X	14	yes	0.99991	1	0.619263887405396	k	0	3	5
100	10	fields24.jpg	fields	A	14	yes	1.000042	1	0.843337774276733	k	0	3	2
100	11	mountains39.jpg	mountains	B	14	no	0.999995	1	0.794380664825439	j	0	3	2
100	12	parks24.jpg	parks	A	15	yes	1.000132	1	0.98743462562561	k	0	3	3.5
100	13	bridges39.jpg	bridges	B	15	yes	0.999984	1	0.910542488098145	k	0	3	5
100	14	waterfalls48.jpg	waterfalls	X	15	no	0.999981	1	0.691608428955078	j	0	3	5
100	15	deserts43.jpg	deserts	X	14	no	1.000001	1	0.651736736297607	j	0	3	2
100	16	parks44.jpg	parks	A	16	yes	0.99998	1	0.685814619064331	k	0	3	3.5
100	17	bridges46.jpg	bridges	B	16	yes	1.00001	1	0.920832633972168	k	0	3	5
100	18	beaches34.jpg	beaches	X	15	yes	0.999986	1	0.626956701278687	k	0	3	2
100	19	marshes2.jpg	marshes	X	14	no	1.000052	1	0.737985372543335	j	0	3	2
100	20	forests9.jpg	forests	A	16	no	0.999997	1	0.669992685317993	j	0	3	2
100	21	canyons51.jpg	canyons	B	16	no	0.999983	1	0.738081693649292	j	0	3	5
100	22	lakes48.jpg	lakes	X	15	yes	0.999973	1	0.742218494415283	k	0	3	5
100	23	fields39.jpg	fields	A	15	yes	1.000012	1	0.829266786575317	k	0	3	3.5
100	24	mountains21.jpg	mountains	B	15	no	0.999884	1	0.56131386756897	j	0	3	2
100	25	lakes46.jpg	lakes	X	16	yes	0.999929	1	0.750371694564819	k	0	3	3.5
100	26	marshes13.jpg	marshes	X	15	no	1.000002	1	0.641499519348145	j	0	3	2
100	27	forests13.jpg	forests	A	17	no	0.999885	1	0.666822910308838	j	0	3	3.5
100	28	canyons52.jpg	canyons	B	17	no	0.999999	1	0.851582527160645	j	0	3	5
100	29	marshes44.jpg	marshes	X	16	no	1.000024	1	0.697651386260986	j	0	3	3.5
100	30	lighthouses13.jpg	lighthouses	X	15	yes	1.000044	1	0.6017165184021	k	0	3	5
100	31	parks34.jpg	parks	A	17	yes	0.999903	1	0.656933546066284	k	0	3	2
100	32	bridges5.jpg	bridges	B	17	yes	0.999985	1	0.757984638214111	k	0	3	3.5
100	33	waterfalls22.jpg	waterfalls	X	16	no	1.000012	1	0.769994735717773	j	0	3	5
100	34	beaches23.jpg	beaches	X	16	yes	1.000299	1	1.05407047271729	k	0	3	5
100	35	marshes6.jpg	marshes	X	17	no	0.999985	1	0.75316858291626	j	0	3	2
100	36	forests1.jpg	forests	A	18	no	0.999947	1	0.87128472328186	j	0	3	3.5
100	37	canyons32.jpg	canyons	B	18	no	1.000039	1	0.718362808227539	j	0	3	2
100	38	fields52.jpg	fields	A	16	yes	0.999842	1	0.808629751205444	k	0	3	2
100	39	mountains9.jpg	mountains	B	16	no	1.000009	1	0.78047776222229	j	0	3	3.5
100	40	deserts24.jpg	deserts	X	15	no	0.999871	1	0.778929710388184	j	0	3	2
100	41	lakes16.jpg	lakes	X	17	yes	0.999876	1	0.791568517684937	k	0	3	3.5
100	42	beaches53.jpg	beaches	X	17	yes	0.999995	1	0.702948808670044	k	0	3	3.5
100	43	lakes44.jpg	lakes	X	18	yes	0.999982	0	0.83379054069519	j	0	3	5
100	44	lighthouses20.jpg	lighthouses	X	16	yes	0.999836	1	0.667077779769897	k	0	3	5
100	45	deserts15.jpg	deserts	X	16	no	0.999919	1	0.879262924194336	j	0	3	3.5
100	46	parks51.jpg	parks	A	18	yes	1.000001	1	1.09331059455872	k	0	3	3.5
100	47	bridges33.jpg	bridges	B	18	yes	0.999903	1	0.813356876373291	k	0	3	3.5
100	48	marshes9.jpg	marshes	X	18	no	0.999886	1	0.720451593399048	j	0	3	5
100	49	fields47.jpg	fields	A	17	yes	0.999802	1	0.752533674240112	k	0	3	3.5
100	50	mountains12.jpg	mountains	B	17	no	1.000003	1	0.880648851394653	j	0	3	3.5
100	51	forests36.jpg	forests	A	19	no	0.999937	1	0.727701902389526	j	0	3	3.5
100	52	canyons42.jpg	canyons	B	19	no	0.999866	1	0.732769727706909	j	0	3	5
100	53	lighthouses15.jpg	lighthouses	X	17	yes	1.000359	1	1.13686370849609	k	0	3	2
100	54	beaches37.jpg	beaches	X	18	yes	0.999919	1	0.824933767318726	k	0	3	2
100	55	deserts22.jpg	deserts	X	17	no	0.999833	1	0.772970676422119	j	0	3	3.5
100	56	forests38.jpg	forests	A	20	no	0.9999	1	0.721023797988892	j	0	3	2
100	57	canyons44.jpg	canyons	B	20	no	0.999892	1	0.66412091255188	j	0	3	3.5
100	58	parks54.jpg	parks	A	19	yes	0.999903	1	0.662153005599976	k	0	3	3.5
100	59	bridges21.jpg	bridges	B	19	yes	0.99988	1	0.9802405834198	k	0	3	2
100	60	lighthouses18.jpg	lighthouses	X	18	yes	0.999901	1	0.814284086227417	k	0	3	3.5
100	61	deserts35.jpg	deserts	X	18	no	0.999887	1	0.90438985824585	j	0	3	2
100	62	parks8.jpg	parks	A	20	yes	0.999815	1	0.697436571121216	k	0	3	3.5
100	63	bridges2.jpg	bridges	B	20	yes	1.000165	1	1.19444799423218	k	0	3	3.5
100	64	lakes53.jpg	lakes	X	19	yes	0.999922	1	0.857547044754028	k	0	3	3.5
100	65	waterfalls1.jpg	waterfalls	X	17	no	0.999917	1	0.863627672195435	j	0	3	2
100	66	beaches33.jpg	beaches	X	19	yes	0.999851	1	0.645692348480225	k	0	3	2
100	67	deserts18.jpg	deserts	X	19	no	0.999943	1	0.718741655349731	j	0	3	2
100	68	fields3.jpg	fields	A	18	yes	0.999977	1	0.623807668685913	k	0	3	2
100	69	mountains35.jpg	mountains	B	18	no	0.99993	1	0.852769374847412	j	0	3	2
100	70	marshes49.jpg	marshes	X	19	no	0.999972	1	0.732932090759277	j	0	3	2
100	71	beaches41.jpg	beaches	X	20	yes	0.999954	1	0.730909585952759	k	0	3	3.5
100	72	marshes35.jpg	marshes	X	20	no	0.999944	1	0.645982027053833	j	0	3	5
100	73	waterfalls16.jpg	waterfalls	X	18	no	0.99997	1	0.737042903900146	j	0	3	5
100	74	fields56.jpg	fields	A	19	yes	0.999907	1	0.760216951370239	k	0	3	3.5
100	75	mountains48.jpg	mountains	B	19	no	0.999902	1	0.728255987167358	j	0	3	3.5
100	76	lighthouses27.jpg	lighthouses	X	19	yes	0.999906	1	0.715386629104614	k	0	3	2
100	77	waterfalls24.jpg	waterfalls	X	19	no	0.999897	1	0.975384950637817	j	0	3	2
100	78	lakes41.jpg	lakes	X	20	yes	0.999907	1	0.927435874938965	k	0	3	3.5
100	79	lighthouses52.jpg	lighthouses	X	20	yes	0.999975	1	1.85452890396118	k	0	3	3.5
100	80	deserts45.jpg	deserts	X	20	no	0.999896	1	0.648601770401001	j	0	3	2
100	81	fields45.jpg	fields	A	20	yes	0.999957	1	0.74366569519043	k	0	3	3.5
100	82	mountains44.jpg	mountains	B	20	no	0.999867	1	0.65669059753418	j	0	3	2
100	83	waterfalls43.jpg	waterfalls	X	20	no	1.000099	1	1.01878523826599	j	0	3	2
100	0	lighthouses43.jpg	lighthouses	X	21	yes	0.999796	1	0.65379786491394	k	0	4	3.5
100	1	parks25.jpg	parks	A	21	yes	0.99991	1	0.635871887207031	k	0	4	2
100	2	bridges55.jpg	bridges	B	21	yes	0.99996	1	0.831877708435059	k	0	4	2
100	3	lighthouses3.jpg	lighthouses	X	22	yes	0.999778	1	0.696946620941162	k	0	4	2
100	4	beaches26.jpg	beaches	X	21	yes	0.999922	1	0.575995206832886	k	0	4	2
100	5	parks53.jpg	parks	A	22	yes	0.999884	1	0.532017707824707	k	0	4	3.5
100	6	bridges52.jpg	bridges	B	22	yes	0.999969	1	0.606146097183228	k	0	4	3.5
100	7	lighthouses22.jpg	lighthouses	X	23	yes	0.999919	1	0.635216236114502	k	0	4	5
100	8	beaches43.jpg	beaches	X	22	yes	0.999999	1	0.652304410934448	k	0	4	3.5
100	9	forests47.jpg	forests	A	21	no	0.99998	1	0.914366960525513	j	0	4	2
100	10	canyons37.jpg	canyons	B	21	no	1.000339	1	1.46640181541443	j	0	4	2
100	11	lakes31.jpg	lakes	X	21	yes	0.999949	1	0.622461795806885	k	0	4	2
100	12	marshes29.jpg	marshes	X	21	no	1.00029	1	1.00949478149414	j	0	4	2
100	13	waterfalls38.jpg	waterfalls	X	21	no	1.000121	1	1.37153005599976	j	0	4	2
100	14	fields26.jpg	fields	A	21	yes	0.999887	1	0.95061993598938	k	0	4	3.5
100	15	mountains6.jpg	mountains	B	21	no	0.999851	1	0.777672290802002	j	0	4	3.5
100	16	parks42.jpg	parks	A	23	yes	0.999892	1	0.472784042358398	k	0	4	3.5
100	17	bridges36.jpg	bridges	B	23	yes	0.999971	1	0.621867656707764	k	0	4	3.5
100	18	waterfalls55.jpg	waterfalls	X	22	no	0.999943	1	0.686873912811279	j	0	4	3.5
100	19	lakes6.jpg	lakes	X	22	yes	0.999878	1	0.771973848342896	k	0	4	2
100	20	marshes41.jpg	marshes	X	22	no	0.999847	1	0.717045783996582	j	0	4	2
100	21	lakes1.jpg	lakes	X	23	yes	0.99994	1	0.709037780761719	k	0	4	3.5
100	22	forests23.jpg	forests	A	22	no	0.999864	1	0.818121194839478	j	0	4	2
100	23	canyons36.jpg	canyons	B	22	no	0.999871	1	0.698229551315308	j	0	4	2
100	24	waterfalls5.jpg	waterfalls	X	23	no	0.999893	1	0.696240663528442	j	0	4	3.5
100	25	marshes20.jpg	marshes	X	23	no	0.999907	1	0.735288858413696	j	0	4	5
100	26	deserts34.jpg	deserts	X	21	no	0.999924	1	0.636402130126953	j	0	4	3.5
100	27	beaches25.jpg	beaches	X	23	yes	0.999914	1	0.741513013839722	k	0	4	5
100	28	parks6.jpg	parks	A	24	yes	0.999885	1	0.713551759719849	k	0	4	2
100	29	bridges56.jpg	bridges	B	24	yes	0.999882	1	0.646591901779175	k	0	4	3.5
100	30	waterfalls39.jpg	waterfalls	X	24	no	1.000264	1	1.00177192687988	j	0	4	3.5
100	31	beaches7.jpg	beaches	X	24	yes	0.999908	1	0.905740976333618	k	0	4	5
100	32	forests11.jpg	forests	A	23	no	0.999951	1	0.646839618682861	j	0	4	2
100	33	canyons8.jpg	canyons	B	23	no	0.999895	1	0.692993879318237	j	0	4	2
100	34	lakes25.jpg	lakes	X	24	yes	0.999918	1	0.570030927658081	k	0	4	5
100	35	waterfalls11.jpg	waterfalls	X	25	no	1.000157	1	1.96515679359436	j	0	4	3.5
100	36	lakes37.jpg	lakes	X	25	yes	0.99986	1	0.625077724456787	k	0	4	5
100	37	forests15.jpg	forests	A	24	no	0.999911	1	0.860286951065063	j	0	4	2
100	38	canyons33.jpg	canyons	B	24	no	0.999934	1	0.706320524215698	j	0	4	3.5
100	39	lighthouses16.jpg	lighthouses	X	24	yes	0.999772	1	0.700446605682373	k	0	4	3.5
100	40	fields4.jpg	fields	A	22	yes	0.999905	1	0.689494848251343	k	0	4	5
100	41	mountains36.jpg	mountains	B	22	no	0.999941	1	1.66959881782532	j	0	4	3.5
100	42	forests46.jpg	forests	A	25	no	0.999892	1	0.724704742431641	j	0	4	3.5
100	43	canyons20.jpg	canyons	B	25	no	0.999911	1	0.738705396652222	j	0	4	2
100	44	deserts11.jpg	deserts	X	22	no	0.999898	1	0.778742074966431	j	0	4	3.5
100	45	beaches6.jpg	beaches	X	25	yes	1.000163	1	1.10381293296814	k	0	4	2
100	46	lighthouses4.jpg	lighthouses	X	25	yes	0.999907	1	0.773881912231445	k	0	4	5
100	47	fields55.jpg	fields	A	23	yes	0.99993	1	0.655013799667358	k	0	4	3.5
100	48	mountains30.jpg	mountains	B	23	no	0.999917	1	0.869050025939941	j	0	4	5
100	49	deserts12.jpg	deserts	X	23	no	0.999904	1	0.725149154663086	j	0	4	3.5
