subID	trial	probed	truepair	foilpair	sideorder	cond	rt	resp	acc	left	right	group
59	10	mountains	forests	waterfalls	0	A	1.9228527545929	f	1	forests	waterfalls	1
59	11	forests	mountains	beaches	1	B	1.65499758720398	j	1	beaches	mountains	1
60	0	bridges	marshes	beaches	0	A	2.73295164108276	f	1	marshes	beaches	1
60	1	deserts	forests	marshes	1	A	2.51714992523193	f	0	marshes	forests	1
60	2	beaches	mountains	bridges	1	B	2.03550982475281	f	0	bridges	mountains	1
60	3	forests	deserts	mountains	1	B	1.59733986854553	j	1	mountains	deserts	1
60	4	marshes	bridges	deserts	0	B	1.92692351341248	j	0	bridges	deserts	1
60	5	mountains	beaches	forests	0	A	2.50624585151672	j	0	beaches	forests	1
60	6	forests	deserts	mountains	1	B	2.90631628036499	j	1	mountains	deserts	1
60	7	marshes	bridges	deserts	0	B	3.04642939567566	j	0	bridges	deserts	1
60	8	bridges	marshes	beaches	1	A	2.80780553817749	j	1	beaches	marshes	1
60	9	beaches	mountains	bridges	1	B	2.86598968505859	f	0	bridges	mountains	1
60	10	mountains	beaches	forests	0	A	2.34128379821777	j	0	beaches	forests	1
60	11	deserts	forests	marshes	0	A	3.76968479156494	f	1	forests	marshes	1
61	0	beaches	parks	canyons	1	B	NaN	MISSING	NaN	canyons	parks	1
61	1	lighthouses	lakes	mountains	1	A	3.06588363647461	j	1	mountains	lakes	1
61	2	canyons	mountains	beaches	0	A	2.28711104393005	f	1	mountains	beaches	1
61	3	parks	beaches	lakes	0	A	2.14065670967102	j	0	beaches	lakes	1
61	4	lakes	lighthouses	parks	1	B	2.39455389976501	j	1	parks	lighthouses	1
61	5	mountains	canyons	lighthouses	0	B	1.85030889511108	f	1	canyons	lighthouses	1
61	6	canyons	mountains	beaches	0	A	1.84984064102173	f	1	mountains	beaches	1
61	7	lighthouses	lakes	mountains	0	A	1.97267985343933	f	1	lakes	mountains	1
61	8	parks	beaches	lakes	1	A	2.06966209411621	j	1	lakes	beaches	1
61	9	beaches	parks	canyons	1	B	2.35577154159546	j	1	canyons	parks	1
61	10	mountains	canyons	lighthouses	0	B	2.49537086486816	f	1	canyons	lighthouses	1
61	11	lakes	lighthouses	parks	1	B	1.85210561752319	j	1	parks	lighthouses	1
62	0	canyons	mountains	lighthouses	1	B	1.93359470367432	j	1	lighthouses	mountains	0
62	1	lighthouses	forests	canyons	0	A	2.52462863922119	j	0	forests	canyons	0
62	2	forests	lighthouses	fields	1	B	1.23803496360779	f	0	fields	lighthouses	0
62	3	mountains	canyons	lakes	0	A	1.3396999835968	f	1	canyons	lakes	0
62	4	lakes	fields	mountains	1	B	1.11534690856934	j	1	mountains	fields	0
62	5	fields	lakes	forests	0	A	1.33470058441162	f	1	lakes	forests	0
62	6	lighthouses	forests	canyons	1	A	0.998162984848022	f	0	canyons	forests	0
62	7	mountains	canyons	lakes	0	A	0.965820789337158	f	1	canyons	lakes	0
62	8	lakes	fields	mountains	0	B	0.844863891601562	f	1	fields	mountains	0
62	9	canyons	mountains	lighthouses	1	B	0.963178873062134	j	1	lighthouses	mountains	0
62	10	fields	lakes	forests	1	A	0.916859149932861	j	1	forests	lakes	0
62	11	forests	lighthouses	fields	0	B	1.10232758522034	j	0	lighthouses	fields	0
63	0	canyons	forests	bridges	0	B	4.76652765274048	f	1	forests	bridges	1
63	1	parks	marshes	deserts	1	A	-1.0667130947113	f	0	deserts	marshes	1
63	2	bridges	deserts	canyons	0	A	2.86638498306274	f	1	deserts	canyons	1
63	3	deserts	bridges	parks	1	B	3.17871785163879	f	0	parks	bridges	1
63	4	forests	canyons	marshes	0	A	2.29422974586487	j	0	canyons	marshes	1
63	5	marshes	parks	forests	1	B	1.73593163490295	f	0	forests	parks	1
63	6	parks	marshes	deserts	0	A	1.66052389144897	j	0	marshes	deserts	1
63	7	marshes	parks	forests	1	B	1.61032104492188	f	0	forests	parks	1
63	8	canyons	forests	bridges	0	B	2.2973690032959	j	0	forests	bridges	1
63	9	deserts	bridges	parks	1	B	2.91983699798584	f	0	parks	bridges	1
63	10	forests	canyons	marshes	0	A	2.11884760856628	j	0	canyons	marshes	1
63	11	bridges	deserts	canyons	1	A	2.47717952728271	f	0	canyons	deserts	1
64	0	marshes	mountains	fields	0	B	4.51114130020142	j	0	mountains	fields	0
64	1	deserts	parks	mountains	0	B	4.28697943687439	j	0	parks	mountains	0
64	2	fields	canyons	marshes	0	A	4.01029896736145	j	0	canyons	marshes	0
64	3	mountains	marshes	deserts	1	A	3.79510474205017	f	0	deserts	marshes	0
64	4	parks	deserts	canyons	0	A	4.54840397834778	j	0	deserts	canyons	0
64	5	canyons	fields	parks	1	B	2.59917306900024	f	0	parks	fields	0
64	6	deserts	parks	mountains	0	B	2.34839248657227	j	0	parks	mountains	0
64	7	canyons	fields	parks	1	B	3.68102192878723	f	0	parks	fields	0
64	8	parks	deserts	canyons	1	A	2.60004687309265	f	0	canyons	deserts	0
64	9	fields	canyons	marshes	1	A	-1.03322625160217	f	0	marshes	canyons	0
64	10	marshes	mountains	fields	0	B	2.58862090110779	j	0	mountains	fields	0
64	11	mountains	marshes	deserts	1	A	2.38100695610046	f	0	deserts	marshes	0
65	0	parks	canyons	deserts	1	B	2.15932273864746	f	0	deserts	canyons	1
65	1	forests	deserts	bridges	0	B	2.1633620262146	f	1	deserts	bridges	1
65	2	deserts	forests	parks	1	A	1.97747087478638	f	0	parks	forests	1
65	3	beaches	bridges	canyons	1	B	1.54175090789795	j	1	canyons	bridges	1
65	4	canyons	parks	beaches	1	A	1.78252506256104	f	0	beaches	parks	1
65	5	bridges	beaches	forests	1	A	1.52650094032288	j	1	forests	beaches	1
65	6	bridges	beaches	forests	0	A	1.12123465538025	f	1	beaches	forests	1
65	7	canyons	parks	beaches	0	A	1.57321786880493	j	0	parks	beaches	1
65	8	parks	canyons	deserts	0	B	1.45237946510315	j	0	canyons	deserts	1
65	9	beaches	bridges	canyons	1	B	1.29218363761902	j	1	canyons	bridges	1
65	10	deserts	forests	parks	0	A	1.67078280448914	j	0	forests	parks	1
65	11	forests	deserts	bridges	0	B	1.80318999290466	j	0	deserts	bridges	1
66	0	forests	lighthouses	beaches	0	A	2.33047389984131	j	0	lighthouses	beaches	1
66	1	bridges	waterfalls	lighthouses	1	A	2.60944724082947	f	0	lighthouses	waterfalls	1
66	2	lighthouses	forests	bridges	0	B	3.17561650276184	j	0	forests	bridges	1
66	3	beaches	lakes	forests	1	B	3.96807026863098	f	0	forests	lakes	1
66	4	waterfalls	bridges	lakes	1	B	4.00043296813965	f	0	lakes	bridges	1
66	5	lakes	beaches	waterfalls	0	A	2.58735179901123	j	0	beaches	waterfalls	1
66	6	forests	lighthouses	beaches	0	A	-1.04591965675354	j	0	lighthouses	beaches	1
66	7	beaches	lakes	forests	0	B	1.61936736106873	f	1	lakes	forests	1
66	8	lighthouses	forests	bridges	1	B	2.2166919708252	f	0	bridges	forests	1
66	9	lakes	beaches	waterfalls	1	A	1.38968873023987	f	0	waterfalls	beaches	1
66	10	bridges	waterfalls	lighthouses	0	A	2.382164478302	j	0	waterfalls	lighthouses	1
66	11	waterfalls	bridges	lakes	1	B	3.9413640499115	j	1	lakes	bridges	1
67	0	fields	lakes	mountains	1	B	4.5485987663269	f	0	mountains	lakes	0
67	1	mountains	lighthouses	fields	0	A	2.83489751815796	j	0	lighthouses	fields	0
67	2	lighthouses	mountains	canyons	1	B	2.936687707901	j	1	canyons	mountains	0
67	3	canyons	deserts	lighthouses	1	A	2.42242956161499	j	1	lighthouses	deserts	0
67	4	lakes	fields	deserts	1	A	2.75396656990051	j	1	deserts	fields	0
67	5	deserts	canyons	lakes	1	B	2.3669159412384	j	1	lakes	canyons	0
67	6	lighthouses	mountains	canyons	1	B	4.74899005889893	j	1	canyons	mountains	0
67	7	canyons	deserts	lighthouses	0	A	2.68802881240845	f	1	deserts	lighthouses	0
67	8	fields	lakes	mountains	0	B	2.43591141700745	f	1	lakes	mountains	0
67	9	deserts	canyons	lakes	0	B	3.57415223121643	f	1	canyons	lakes	0
67	10	mountains	lighthouses	fields	0	A	2.15262055397034	j	0	lighthouses	fields	0
67	11	lakes	fields	deserts	0	A	2.2547664642334	f	1	fields	deserts	0
68	0	bridges	waterfalls	lighthouses	0	B	2.75562381744385	f	1	waterfalls	lighthouses	1
68	1	marshes	fields	lakes	1	A	2.91699457168579	j	1	lakes	fields	1
68	2	lakes	lighthouses	marshes	0	B	-1.06627869606018	j	0	lighthouses	marshes	1
68	3	lighthouses	lakes	bridges	1	A	2.23112463951111	j	1	bridges	lakes	1
68	4	waterfalls	bridges	fields	1	A	2.83813810348511	f	0	fields	bridges	1
68	5	fields	marshes	waterfalls	0	B	1.54469442367554	f	1	marshes	waterfalls	1
68	6	lighthouses	lakes	bridges	1	A	1.26869940757751	j	1	bridges	lakes	1
68	7	marshes	fields	lakes	0	A	1.23023056983948	f	1	fields	lakes	1
68	8	lakes	lighthouses	marshes	1	B	1.1606285572052	j	1	marshes	lighthouses	1
68	9	bridges	waterfalls	lighthouses	0	B	1.06410837173462	j	0	waterfalls	lighthouses	1
68	10	fields	marshes	waterfalls	1	B	1.54545044898987	j	1	waterfalls	marshes	1
68	11	waterfalls	bridges	fields	0	A	1.08295631408691	f	1	bridges	fields	1
69	0	fields	forests	bridges	1	A	3.41947865486145	f	0	bridges	forests	0
69	1	mountains	waterfalls	lakes	0	B	2.50653553009033	f	1	waterfalls	lakes	0
69	2	bridges	lakes	fields	1	B	2.38361382484436	f	0	fields	lakes	0
69	3	lakes	bridges	mountains	0	A	2.20126295089722	f	1	bridges	mountains	0
69	4	forests	fields	waterfalls	0	B	1.69834089279175	j	0	fields	waterfalls	0
69	5	waterfalls	mountains	forests	1	A	1.56943655014038	f	0	forests	mountains	0
69	6	forests	fields	waterfalls	1	B	1.89450573921204	f	0	waterfalls	fields	0
69	7	bridges	lakes	fields	1	B	0.919132947921753	f	0	fields	lakes	0
69	8	lakes	bridges	mountains	0	A	1.40860176086426	f	1	bridges	mountains	0
69	9	mountains	waterfalls	lakes	0	B	1.26158761978149	f	1	waterfalls	lakes	0
69	10	fields	forests	bridges	0	A	1.42235016822815	j	0	forests	bridges	0
69	11	waterfalls	mountains	forests	1	A	1.73029351234436	j	1	forests	mountains	0
71	0	marshes	waterfalls	lighthouses	0	A	3.98918461799622	f	1	waterfalls	lighthouses	0
71	1	deserts	lighthouses	parks	1	A	2.87994766235352	j	1	parks	lighthouses	0
71	2	beaches	parks	waterfalls	0	A	2.88737177848816	f	1	parks	waterfalls	0
71	3	waterfalls	marshes	beaches	0	B	2.72205686569214	f	1	marshes	beaches	0
71	4	lighthouses	deserts	marshes	0	B	1.88755202293396	j	0	deserts	marshes	0
71	5	parks	beaches	deserts	0	B	3.24111175537109	f	1	beaches	deserts	0
71	6	deserts	lighthouses	parks	0	A	2.08270812034607	j	0	lighthouses	parks	0
71	7	marshes	waterfalls	lighthouses	1	A	1.73440623283386	j	1	lighthouses	waterfalls	0
71	8	lighthouses	deserts	marshes	1	B	1.87797927856445	f	0	marshes	deserts	0
71	9	waterfalls	marshes	beaches	1	B	1.98036003112793	j	1	beaches	marshes	0
71	10	parks	beaches	deserts	1	B	1.94070553779602	f	0	deserts	beaches	0
71	11	beaches	parks	waterfalls	1	A	2.84251189231873	f	0	waterfalls	parks	0
72	0	marshes	forests	waterfalls	0	B	3.80836176872253	j	0	forests	waterfalls	1
72	1	waterfalls	mountains	marshes	0	A	3.4184045791626	j	0	mountains	marshes	1
72	2	mountains	waterfalls	beaches	0	B	4.61585974693298	f	1	waterfalls	beaches	1
72	3	parks	beaches	forests	1	B	4.69135594367981	f	0	forests	beaches	1
72	4	beaches	parks	mountains	1	A	2.67203569412231	j	1	mountains	parks	1
72	5	forests	marshes	parks	1	A	4.03446197509766	j	1	parks	marshes	1
72	6	forests	marshes	parks	1	A	4.58118867874146	f	0	parks	marshes	1
72	7	marshes	forests	waterfalls	0	B	4.51992273330688	f	1	forests	waterfalls	1
72	8	parks	beaches	forests	1	B	4.54138708114624	j	1	forests	beaches	1
72	9	waterfalls	mountains	marshes	0	A	2.30929589271545	j	0	mountains	marshes	1
72	10	beaches	parks	mountains	1	A	-1.02393817901611	j	1	mountains	parks	1
72	11	mountains	waterfalls	beaches	0	B	3.00124335289001	f	1	waterfalls	beaches	1
73	0	bridges	parks	canyons	0	B	2.9422767162323	f	1	parks	canyons	0
73	1	lakes	canyons	marshes	1	B	2.31605577468872	f	0	marshes	canyons	0
73	2	parks	bridges	lighthouses	1	A	2.51734304428101	j	1	lighthouses	bridges	0
73	3	lighthouses	marshes	parks	1	B	2.3577892780304	j	1	parks	marshes	0
73	4	marshes	lighthouses	lakes	1	A	3.35089898109436	f	0	lakes	lighthouses	0
73	5	canyons	lakes	bridges	0	A	2.27397489547729	j	0	lakes	bridges	0
73	6	canyons	lakes	bridges	0	A	3.07824969291687	j	0	lakes	bridges	0
73	7	lighthouses	marshes	parks	0	B	2.45265913009644	f	1	marshes	parks	0
73	8	parks	bridges	lighthouses	1	A	2.70662665367126	j	1	lighthouses	bridges	0
73	9	marshes	lighthouses	lakes	0	A	2.09351682662964	j	0	lighthouses	lakes	0
73	10	bridges	parks	canyons	1	B	1.68515014648438	f	0	canyons	parks	0
73	11	lakes	canyons	marshes	0	B	2.09889078140259	j	0	canyons	marshes	0
74	0	bridges	fields	mountains	1	A	3.30777382850647	j	1	mountains	fields	0
74	1	lighthouses	lakes	parks	0	B	2.2231297492981	f	1	lakes	parks	0
74	2	fields	bridges	lakes	0	B	3.34656977653503	j	0	bridges	lakes	0
74	3	mountains	parks	bridges	0	B	4.38928556442261	j	0	parks	bridges	0
74	4	parks	mountains	lighthouses	1	A	-1.04402732849121	j	1	lighthouses	mountains	0
74	5	lakes	lighthouses	fields	1	A	1.51715397834778	f	0	fields	lighthouses	0
74	6	lakes	lighthouses	fields	1	A	1.51654291152954	f	0	fields	lighthouses	0
74	7	fields	bridges	lakes	1	B	2.89593458175659	j	1	lakes	bridges	0
74	8	bridges	fields	mountains	0	A	1.72369599342346	f	1	fields	mountains	0
74	9	parks	mountains	lighthouses	1	A	3.07204484939575	j	1	lighthouses	mountains	0
74	10	mountains	parks	bridges	0	B	3.31835865974426	j	0	parks	bridges	0
74	11	lighthouses	lakes	parks	0	B	2.31785011291504	f	1	lakes	parks	0
75	0	forests	marshes	beaches	0	A	1.21121692657471	f	1	marshes	beaches	1
75	1	marshes	forests	fields	1	B	1.0137050151825	j	1	fields	forests	1
75	2	lighthouses	beaches	bridges	1	A	1.29174780845642	j	1	bridges	beaches	1
75	3	beaches	lighthouses	forests	0	B	1.08242344856262	f	1	lighthouses	forests	1
75	4	bridges	fields	lighthouses	0	B	1.63609576225281	j	0	fields	lighthouses	1
75	5	fields	bridges	marshes	1	A	1.29073691368103	j	1	marshes	bridges	1
75	6	beaches	lighthouses	forests	1	B	1.41653299331665	j	1	forests	lighthouses	1
75	7	forests	marshes	beaches	1	A	0.959839582443237	j	1	beaches	marshes	1
75	8	lighthouses	beaches	bridges	0	A	1.25686693191528	f	1	beaches	bridges	1
75	9	fields	bridges	marshes	1	A	1.0050151348114	f	0	marshes	bridges	1
75	10	bridges	fields	lighthouses	0	B	1.00797128677368	f	1	fields	lighthouses	1
75	11	marshes	forests	fields	0	B	0.871200799942017	f	1	forests	fields	1
76	0	canyons	lighthouses	lakes	0	B	NaN	MISSING	NaN	lighthouses	lakes	0
76	1	beaches	marshes	bridges	1	A	3.16129088401794	f	0	bridges	marshes	0
76	2	bridges	lakes	beaches	1	B	3.15795588493347	j	1	beaches	lakes	0
76	3	marshes	beaches	lighthouses	1	B	2.65404510498047	j	1	lighthouses	beaches	0
76	4	lakes	bridges	canyons	0	A	3.41305088996887	f	1	bridges	canyons	0
76	5	lighthouses	canyons	marshes	0	A	-1.03687429428101	f	1	canyons	marshes	0
76	6	beaches	marshes	bridges	0	A	2.31622695922852	j	0	marshes	bridges	0
76	7	marshes	beaches	lighthouses	1	B	2.95168089866638	j	1	lighthouses	beaches	0
76	8	lakes	bridges	canyons	1	A	1.85972189903259	j	1	canyons	bridges	0
76	9	lighthouses	canyons	marshes	0	A	4.72073006629944	f	1	canyons	marshes	0
76	10	bridges	lakes	beaches	1	B	4.82815289497375	j	1	beaches	lakes	0
76	11	canyons	lighthouses	lakes	0	B	-1.02175521850586	j	0	lighthouses	lakes	0
77	0	deserts	lighthouses	marshes	1	B	2.12080669403076	f	0	marshes	lighthouses	1
77	1	mountains	forests	lakes	1	A	1.49982666969299	j	1	lakes	forests	1
77	2	lighthouses	deserts	forests	1	A	1.96202278137207	f	0	forests	deserts	1
77	3	lakes	marshes	mountains	0	B	2.00103259086609	j	0	marshes	mountains	1
77	4	marshes	lakes	deserts	1	A	2.26300501823425	j	1	deserts	lakes	1
77	5	forests	mountains	lighthouses	1	B	1.19429087638855	j	1	lighthouses	mountains	1
77	6	deserts	lighthouses	marshes	0	B	1.69931888580322	f	1	lighthouses	marshes	1
77	7	lighthouses	deserts	forests	1	A	2.44902181625366	f	0	forests	deserts	1
77	8	lakes	marshes	mountains	0	B	1.00527191162109	f	1	marshes	mountains	1
77	9	mountains	forests	lakes	0	A	2.70226073265076	f	1	forests	lakes	1
77	10	marshes	lakes	deserts	0	A	2.52126169204712	j	0	lakes	deserts	1
77	11	forests	mountains	lighthouses	0	B	0.885751724243164	f	1	mountains	lighthouses	1
78	0	waterfalls	fields	lighthouses	1	A	2.02507305145264	f	0	lighthouses	fields	1
78	1	lighthouses	lakes	waterfalls	0	B	3.3439953327179	j	0	lakes	waterfalls	1
78	2	deserts	mountains	lakes	0	B	2.445720911026	f	1	mountains	lakes	1
78	3	fields	waterfalls	mountains	1	B	4.17757701873779	f	0	mountains	waterfalls	1
78	4	mountains	deserts	fields	0	A	2.1238899230957	j	0	deserts	fields	1
78	5	lakes	lighthouses	deserts	0	A	1.96828961372375	f	1	lighthouses	deserts	1
78	6	lakes	lighthouses	deserts	1	A	1.26247048377991	j	1	deserts	lighthouses	1
78	7	deserts	mountains	lakes	1	B	2.46839594841003	j	1	lakes	mountains	1
78	8	waterfalls	fields	lighthouses	0	A	1.46073937416077	j	0	fields	lighthouses	1
78	9	fields	waterfalls	mountains	1	B	1.15393662452698	f	0	mountains	waterfalls	1
78	10	mountains	deserts	fields	1	A	1.3709979057312	f	0	fields	deserts	1
78	11	lighthouses	lakes	waterfalls	0	B	1.97039031982422	j	0	lakes	waterfalls	1
79	0	parks	forests	deserts	0	A	2.64425110816956	f	1	forests	deserts	0
79	1	marshes	deserts	waterfalls	0	A	2.42322158813477	j	0	deserts	waterfalls	0
79	2	waterfalls	fields	marshes	0	B	2.94356989860535	j	0	fields	marshes	0
79	3	forests	parks	fields	0	B	2.90635251998901	f	1	parks	fields	0
79	4	deserts	marshes	parks	1	B	2.82239270210266	f	0	parks	marshes	0
79	5	fields	waterfalls	forests	0	A	2.97680306434631	j	0	waterfalls	forests	0
79	6	forests	parks	fields	0	B	1.89530611038208	j	0	parks	fields	0
79	7	fields	waterfalls	forests	1	A	3.73000168800354	f	0	forests	waterfalls	0
79	8	marshes	deserts	waterfalls	1	A	3.6825098991394	f	0	waterfalls	deserts	0
79	9	waterfalls	fields	marshes	1	B	1.33718395233154	f	0	marshes	fields	0
79	10	deserts	marshes	parks	1	B	2.8097767829895	f	0	parks	marshes	0
79	11	parks	forests	deserts	1	A	2.52391028404236	j	1	deserts	forests	0
80	0	fields	parks	waterfalls	0	A	2.50521087646484	f	1	parks	waterfalls	1
80	1	canyons	forests	parks	0	A	2.31730103492737	f	1	forests	parks	1
80	2	waterfalls	beaches	fields	0	B	1.84770083427429	f	1	beaches	fields	1
80	3	forests	canyons	beaches	0	B	1.2320568561554	j	0	canyons	beaches	1
80	4	parks	fields	canyons	0	B	2.17836976051331	f	1	fields	canyons	1
80	5	beaches	waterfalls	forests	1	A	2.2231707572937	j	1	forests	waterfalls	1
80	6	fields	parks	waterfalls	1	A	1.84753489494324	f	0	waterfalls	parks	1
80	7	parks	fields	canyons	1	B	1.47426986694336	j	1	canyons	fields	1
80	8	waterfalls	beaches	fields	1	B	1.84368062019348	j	1	fields	beaches	1
80	9	canyons	forests	parks	1	A	1.72432994842529	f	0	parks	forests	1
80	10	beaches	waterfalls	forests	0	A	1.04480600357056	f	1	waterfalls	forests	1
80	11	forests	canyons	beaches	1	B	1.43839693069458	f	0	beaches	canyons	1
81	0	forests	parks	mountains	1	A	4.83260154724121	f	0	mountains	parks	0
81	1	fields	deserts	waterfalls	0	B	4.93990921974182	j	0	deserts	waterfalls	0
81	2	waterfalls	mountains	fields	1	A	3.01103210449219	j	1	fields	mountains	0
81	3	mountains	waterfalls	forests	0	B	2.27979183197021	f	1	waterfalls	forests	0
81	4	parks	forests	deserts	1	B	2.31355214118958	j	1	deserts	forests	0
81	5	deserts	fields	parks	1	A	2.41959404945374	j	1	parks	fields	0
81	6	forests	parks	mountains	0	A	2.62367582321167	f	1	parks	mountains	0
81	7	waterfalls	mountains	fields	1	A	1.81582450866699	j	1	fields	mountains	0
81	8	parks	forests	deserts	0	B	2.42232036590576	f	1	forests	deserts	0
81	9	mountains	waterfalls	forests	0	B	1.39042901992798	f	1	waterfalls	forests	0
81	10	deserts	fields	parks	1	A	2.36564373970032	f	0	parks	fields	0
81	11	fields	deserts	waterfalls	0	B	2.9472496509552	f	1	deserts	waterfalls	0
82	0	parks	deserts	canyons	1	B	NaN	MISSING	NaN	canyons	deserts	0
82	1	beaches	lakes	waterfalls	1	A	2.09487628936768	j	1	waterfalls	lakes	0
82	2	deserts	parks	lakes	0	A	2.62006664276123	f	1	parks	lakes	0
82	3	lakes	beaches	deserts	0	B	1.20262956619263	f	1	beaches	deserts	0
82	4	waterfalls	canyons	beaches	0	B	1.42057871818542	j	0	canyons	beaches	0
82	5	canyons	waterfalls	parks	1	A	1.49694895744324	j	1	parks	waterfalls	0
82	6	waterfalls	canyons	beaches	1	B	1.2359459400177	f	0	beaches	canyons	0
82	7	lakes	beaches	deserts	1	B	0.870666980743408	j	1	deserts	beaches	0
82	8	beaches	lakes	waterfalls	1	A	1.96317791938782	j	1	waterfalls	lakes	0
82	9	deserts	parks	lakes	0	A	1.49415373802185	f	1	parks	lakes	0
82	10	parks	deserts	canyons	0	B	1.30073189735413	f	1	deserts	canyons	0
82	11	canyons	waterfalls	parks	0	A	2.20679807662964	j	0	waterfalls	parks	0
83	0	mountains	marshes	canyons	0	A	4.94517183303833	j	0	marshes	canyons	0
83	1	waterfalls	beaches	marshes	0	A	2.29432702064514	f	1	beaches	marshes	0
83	2	beaches	waterfalls	bridges	0	B	-1.03895616531372	f	1	waterfalls	bridges	0
83	3	marshes	mountains	waterfalls	0	B	2.86312294006348	f	1	mountains	waterfalls	0
83	4	canyons	bridges	mountains	0	B	2.58607792854309	j	0	bridges	mountains	0
83	5	bridges	canyons	beaches	1	A	4.59285569190979	f	0	beaches	canyons	0
83	6	canyons	bridges	mountains	0	B	2.17954683303833	j	0	bridges	mountains	0
83	7	bridges	canyons	beaches	1	A	3.39499282836914	f	0	beaches	canyons	0
83	8	waterfalls	beaches	marshes	1	A	2.51380705833435	j	1	marshes	beaches	0
83	9	marshes	mountains	waterfalls	1	B	2.30273580551147	j	1	waterfalls	mountains	0
83	10	beaches	waterfalls	bridges	1	B	1.76879191398621	j	1	bridges	waterfalls	0
83	11	mountains	marshes	canyons	1	A	2.74111533164978	f	0	canyons	marshes	0
84	0	beaches	bridges	forests	1	B	4.99008417129517	j	1	forests	bridges	1
84	1	canyons	deserts	bridges	0	B	2.53561401367188	j	0	deserts	bridges	1
84	2	forests	mountains	beaches	1	A	2.94535207748413	j	1	beaches	mountains	1
84	3	bridges	beaches	canyons	0	A	3.4660427570343	j	0	beaches	canyons	1
84	4	deserts	canyons	mountains	0	A	3.93141579627991	f	1	canyons	mountains	1
84	5	mountains	forests	deserts	1	B	2.03618001937866	j	1	deserts	forests	1
84	6	deserts	canyons	mountains	1	A	2.5819263458252	f	0	mountains	canyons	1
84	7	forests	mountains	beaches	0	A	2.01166701316833	f	1	mountains	beaches	1
84	8	bridges	beaches	canyons	0	A	3.21564316749573	f	1	beaches	canyons	1
84	9	canyons	deserts	bridges	1	B	2.96705913543701	f	0	bridges	deserts	1
84	10	beaches	bridges	forests	0	B	2.58941125869751	j	0	bridges	forests	1
84	11	mountains	forests	deserts	1	B	3.70518493652344	f	0	deserts	forests	1
85	0	parks	deserts	mountains	1	A	2.95372080802917	f	0	mountains	deserts	1
85	1	bridges	mountains	fields	0	A	1.791499376297	j	0	mountains	fields	1
85	2	fields	lighthouses	bridges	1	B	2.06520462036133	f	0	bridges	lighthouses	1
85	3	lighthouses	fields	deserts	0	A	1.94860601425171	f	1	fields	deserts	1
85	4	deserts	parks	lighthouses	1	B	2.80658292770386	j	1	lighthouses	parks	1
85	5	mountains	bridges	parks	1	B	2.53478479385376	f	0	parks	bridges	1
85	6	lighthouses	fields	deserts	0	A	1.68245387077332	f	1	fields	deserts	1
85	7	parks	deserts	mountains	0	A	1.82620573043823	j	0	deserts	mountains	1
85	8	mountains	bridges	parks	1	B	2.03658962249756	f	0	parks	bridges	1
85	9	deserts	parks	lighthouses	0	B	2.92321181297302	f	1	parks	lighthouses	1
85	10	bridges	mountains	fields	0	A	2.16668176651001	j	0	mountains	fields	1
85	11	fields	lighthouses	bridges	1	B	2.07319164276123	f	0	bridges	lighthouses	1
86	0	deserts	mountains	waterfalls	1	B	2.00270462036133	j	1	waterfalls	mountains	0
86	1	mountains	deserts	fields	0	A	1.98150324821472	f	1	deserts	fields	0
86	2	lakes	fields	beaches	0	A	1.34419012069702	j	0	fields	beaches	0
86	3	waterfalls	beaches	deserts	0	A	1.80488681793213	j	0	beaches	deserts	0
86	4	fields	lakes	mountains	0	B	1.68807363510132	f	1	lakes	mountains	0
86	5	beaches	waterfalls	lakes	0	B	1.80062389373779	f	1	waterfalls	lakes	0
86	6	waterfalls	beaches	deserts	1	A	1.32383108139038	j	1	deserts	beaches	0
86	7	mountains	deserts	fields	1	A	1.60107851028442	f	0	fields	deserts	0
86	8	lakes	fields	beaches	0	A	1.55909013748169	j	0	fields	beaches	0
86	9	deserts	mountains	waterfalls	1	B	1.96723008155823	j	1	waterfalls	mountains	0
86	10	beaches	waterfalls	lakes	1	B	1.74656367301941	f	0	lakes	waterfalls	0
86	11	fields	lakes	mountains	1	B	2.04421496391296	f	0	mountains	lakes	0
87	0	forests	marshes	mountains	0	B	3.26075005531311	f	1	marshes	mountains	0
87	1	deserts	mountains	canyons	0	B	2.64092326164246	j	0	mountains	canyons	0
87	2	lakes	canyons	marshes	0	B	3.40172410011292	j	0	canyons	marshes	0
87	3	canyons	lakes	deserts	1	A	2.70290613174438	f	0	deserts	lakes	0
87	4	mountains	deserts	forests	1	A	2.04988408088684	f	0	forests	deserts	0
87	5	marshes	forests	lakes	1	A	2.86177659034729	f	0	lakes	forests	0
87	6	marshes	forests	lakes	1	A	2.01995992660522	f	0	lakes	forests	0
87	7	mountains	deserts	forests	0	A	1.80836510658264	j	0	deserts	forests	0
87	8	canyons	lakes	deserts	1	A	4.78015971183777	f	0	deserts	lakes	0
87	9	lakes	canyons	marshes	0	B	3.03473138809204	j	0	canyons	marshes	0
87	10	deserts	mountains	canyons	0	B	2.47757482528687	f	1	mountains	canyons	0
87	11	forests	marshes	mountains	1	B	2.95379090309143	f	0	mountains	marshes	0
88	0	parks	lakes	forests	0	A	NaN	MISSING	NaN	lakes	forests	1
88	1	fields	lighthouses	lakes	0	A	2.55443978309631	j	0	lighthouses	lakes	1
88	2	forests	canyons	parks	1	B	2.74226593971252	f	0	parks	canyons	1
