onsetTR,cond,shiftedTR,subid,run,roi1,roi2,ets,group,category
126,A,129,52,4,CA23,DG,0.0023377172719214,Control,lakes
133,A,136,52,4,CA23,DG,-0.4570950791471713,Control,mountains
142,A,145,52,4,CA23,DG,0.4663444989664941,Control,deserts
149,A,152,52,4,CA23,DG,0.391083789955665,Control,deserts
160,A,163,52,4,CA23,DG,0.1465293077199166,Control,lakes
185,A,188,52,4,CA23,DG,0.1304575916117678,Control,mountains
206,A,209,52,4,CA23,DG,-0.5084291282308183,Control,lakes
211,A,214,52,4,CA23,DG,-0.1969740119750012,Control,mountains
224,A,227,52,4,CA23,DG,4.640200713241177,Control,mountains
237,A,240,52,4,CA23,DG,0.112342609127363,Control,mountains
5,A,8,53,2,CA23,DG,0.3085855838135715,Control,lakes
12,A,15,53,2,CA23,DG,1.151964977116961,Control,fields
20,A,23,53,2,CA23,DG,3.1449776251501698,Control,parks
37,A,40,53,2,CA23,DG,0.057360699007447,Control,parks
48,A,51,53,2,CA23,DG,-0.1372560909274909,Control,lakes
55,A,58,53,2,CA23,DG,4.761790627340371,Control,parks
65,A,68,53,2,CA23,DG,0.2603001145165151,Control,lakes
75,A,78,53,2,CA23,DG,-0.1181866168529037,Control,fields
82,A,85,53,2,CA23,DG,-0.1312691487640481,Control,lakes
91,A,94,53,2,CA23,DG,0.3857952981111072,Control,parks
107,A,110,53,2,CA23,DG,-0.6240446059673393,Control,fields
124,A,127,53,2,CA23,DG,0.5616404103716115,Control,fields
129,A,132,53,2,CA23,DG,-0.2287183466822011,Control,parks
134,A,137,53,2,CA23,DG,-0.2792095680463924,Control,fields
144,A,147,53,2,CA23,DG,0.5313482792307148,Control,fields
163,A,166,53,2,CA23,DG,0.0035898144575855,Control,lakes
167,A,170,53,2,CA23,DG,0.0206051423337973,Control,parks
199,A,202,53,2,CA23,DG,-0.355145587857097,Control,fields
204,A,207,53,2,CA23,DG,-0.0180448375393674,Control,parks
219,A,222,53,2,CA23,DG,-0.2641577683476131,Control,lakes
234,A,237,53,2,CA23,DG,0.4097100191978157,Control,lakes
11,A,14,53,3,CA23,DG,2.421197536607023,Control,parks
21,A,24,53,3,CA23,DG,-0.4535107872464902,Control,fields
28,A,31,53,3,CA23,DG,4.3466482824909045,Control,fields
53,A,56,53,3,CA23,DG,0.0168729097547718,Control,parks
72,A,75,53,3,CA23,DG,0.0407148645410163,Control,parks
77,A,80,53,3,CA23,DG,1.1774259874906368,Control,lakes
84,A,87,53,3,CA23,DG,0.3303878482611854,Control,lakes
98,A,101,53,3,CA23,DG,-0.087667788243436,Control,parks
111,A,114,53,3,CA23,DG,-1.629602082030128e-05,Control,parks
123,A,126,53,3,CA23,DG,0.1203666271608489,Control,parks
129,A,132,53,3,CA23,DG,-0.0864682050441128,Control,lakes
140,A,143,53,3,CA23,DG,1.2492691237792444,Control,lakes
148,A,151,53,3,CA23,DG,0.2990361350419458,Control,fields
153,A,156,53,3,CA23,DG,0.3420519454360033,Control,lakes
166,A,169,53,3,CA23,DG,0.0464168162799888,Control,fields
172,A,175,53,3,CA23,DG,0.7141561908237449,Control,lakes
186,A,189,53,3,CA23,DG,2.799775759283844,Control,fields
195,A,198,53,3,CA23,DG,0.0205905725588987,Control,parks
202,A,205,53,3,CA23,DG,-0.0976224108366389,Control,fields
216,A,219,53,3,CA23,DG,1.000241679889286,Control,fields
231,A,234,53,3,CA23,DG,0.8061066331371156,Control,lakes
5,A,8,53,4,CA23,DG,2.0823250893719023,Control,parks
15,A,18,53,4,CA23,DG,0.1475939775979419,Control,fields
21,A,24,53,4,CA23,DG,0.3850567742655011,Control,lakes
33,A,36,53,4,CA23,DG,0.1356115777611419,Control,lakes
51,A,54,53,4,CA23,DG,0.5532023290947217,Control,fields
57,A,60,53,4,CA23,DG,-0.041552334827761,Control,lakes
72,A,75,53,4,CA23,DG,0.5280044292816374,Control,parks
77,A,80,53,4,CA23,DG,0.0001163530389553,Control,lakes
90,A,93,53,4,CA23,DG,-0.0388884211173023,Control,parks
101,A,104,53,4,CA23,DG,2.8765331372074527,Control,fields
106,A,109,53,4,CA23,DG,-0.0591728291588858,Control,lakes
116,A,119,53,4,CA23,DG,0.2746514886890778,Control,parks
136,A,139,53,4,CA23,DG,0.0141734203924902,Control,parks
143,A,146,53,4,CA23,DG,-0.0551997062009192,Control,fields
158,A,161,53,4,CA23,DG,-0.1570679689810026,Control,lakes
166,A,169,53,4,CA23,DG,-0.2792701286614327,Control,fields
182,A,185,53,4,CA23,DG,0.1036651997255612,Control,fields
188,A,191,53,4,CA23,DG,0.0310436756998943,Control,parks
208,A,211,53,4,CA23,DG,2.750454074690455,Control,fields
215,A,218,53,4,CA23,DG,0.9814980389157304,Control,lakes
232,A,235,53,4,CA23,DG,0.787953764172677,Control,parks
19,A,22,54,2,CA23,DG,-0.2063495221080735,Stress,deserts
32,A,35,54,2,CA23,DG,0.3711556460249846,Stress,bridges
39,A,42,54,2,CA23,DG,-0.0761902107902542,Stress,bridges
56,A,59,54,2,CA23,DG,-0.2211111100915427,Stress,lakes
63,A,66,54,2,CA23,DG,-0.0957732007455699,Stress,bridges
77,A,80,54,2,CA23,DG,-0.3092429676998148,Stress,deserts
84,A,87,54,2,CA23,DG,0.0395531007095044,Stress,bridges
97,A,100,54,2,CA23,DG,0.2285936211351343,Stress,lakes
105,A,108,54,2,CA23,DG,-0.0410863359668211,Stress,deserts
120,A,123,54,2,CA23,DG,0.812248675172797,Stress,deserts
125,A,128,54,2,CA23,DG,0.3548116924748116,Stress,lakes
132,A,135,54,2,CA23,DG,0.2743512993023771,Stress,lakes
137,A,140,54,2,CA23,DG,0.2170406965534895,Stress,bridges
153,A,156,54,2,CA23,DG,2.4420164095530845,Stress,deserts
159,A,162,54,2,CA23,DG,-0.8476026895624617,Stress,lakes
184,A,187,54,2,CA23,DG,0.0027833405070128,Stress,deserts
189,A,192,54,2,CA23,DG,0.0018813018526026,Stress,bridges
198,A,201,54,2,CA23,DG,0.0016853141957331,Stress,lakes
204,A,207,54,2,CA23,DG,2.193405374750799,Stress,bridges
214,A,217,54,2,CA23,DG,0.010898877070418,Stress,lakes
225,A,228,54,2,CA23,DG,0.9515875887753362,Stress,deserts
7,A,10,54,3,CA23,DG,-0.9458668434111884,Stress,deserts
15,A,18,54,3,CA23,DG,-0.0337553592855035,Stress,bridges
30,A,33,54,3,CA23,DG,0.2272171484280926,Stress,deserts
40,A,43,54,3,CA23,DG,0.5900448195248454,Stress,lakes
74,A,77,54,3,CA23,DG,-0.1047715655469336,Stress,deserts
83,A,86,54,3,CA23,DG,0.4594628556280498,Stress,lakes
89,A,92,54,3,CA23,DG,0.02907682947202,Stress,lakes
99,A,102,54,3,CA23,DG,0.6324996668174554,Stress,bridges
106,A,109,54,3,CA23,DG,0.0070611441568425,Stress,bridges
116,A,119,54,3,CA23,DG,2.466337194002564,Stress,bridges
126,A,129,54,3,CA23,DG,0.896863489868789,Stress,deserts
131,A,134,54,3,CA23,DG,0.414959152528816,Stress,lakes
151,A,154,54,3,CA23,DG,0.7383880087379621,Stress,deserts
164,A,167,54,3,CA23,DG,1.871323513453832,Stress,lakes
176,A,179,54,3,CA23,DG,0.3947360421561077,Stress,lakes
182,A,185,54,3,CA23,DG,-3.040028447442812e-05,Stress,bridges
189,A,192,54,3,CA23,DG,0.016373929078897,Stress,deserts
199,A,202,54,3,CA23,DG,0.4495068750756525,Stress,deserts
211,A,214,54,3,CA23,DG,4.064916340888265,Stress,lakes
220,A,223,54,3,CA23,DG,3.696574563386489,Stress,bridges
228,A,231,54,3,CA23,DG,0.0265905510610711,Stress,bridges
5,A,8,54,4,CA23,DG,-0.7161549849893367,Stress,deserts
12,A,15,54,4,CA23,DG,-0.2085682999212886,Stress,lakes
20,A,23,54,4,CA23,DG,0.0030612770032964,Stress,deserts
28,A,31,54,4,CA23,DG,0.3549082344903526,Stress,deserts
36,A,39,54,4,CA23,DG,0.1521604724796981,Stress,bridges
73,A,76,54,4,CA23,DG,-0.1409627449860527,Stress,lakes
78,A,81,54,4,CA23,DG,0.4455116644653609,Stress,bridges
96,A,99,54,4,CA23,DG,0.4646285148810686,Stress,lakes
105,A,108,54,4,CA23,DG,0.0126023022156638,Stress,deserts
122,A,125,54,4,CA23,DG,-0.0152574486077643,Stress,bridges
128,A,131,54,4,CA23,DG,2.1776160623605136,Stress,deserts
134,A,137,54,4,CA23,DG,0.4823628575429591,Stress,bridges
149,A,152,54,4,CA23,DG,0.3151284805613212,Stress,bridges
167,A,170,54,4,CA23,DG,8.282372557151143e-05,Stress,bridges
181,A,184,54,4,CA23,DG,-0.071309484476522,Stress,lakes
185,A,188,54,4,CA23,DG,0.5489916717427762,Stress,deserts
196,A,199,54,4,CA23,DG,1.23585742877046,Stress,bridges
205,A,208,54,4,CA23,DG,-0.1022441108031371,Stress,lakes
217,A,220,54,4,CA23,DG,0.0197226689503568,Stress,lakes
231,A,234,54,4,CA23,DG,0.3606512971923521,Stress,deserts
238,A,241,54,4,CA23,DG,0.6008016323226434,Stress,lakes
8,A,11,55,2,CA23,DG,2.076411278611753,Stress,canyons
19,A,22,55,2,CA23,DG,-0.6415409009011431,Stress,canyons
30,A,33,55,2,CA23,DG,0.4689148602151586,Stress,marshes
54,A,57,55,2,CA23,DG,-0.3679208566795563,Stress,parks
63,A,66,55,2,CA23,DG,0.7542997765121165,Stress,parks
70,A,73,55,2,CA23,DG,-0.0453773935090676,Stress,canyons
78,A,81,55,2,CA23,DG,1.755842699862145,Stress,parks
94,A,97,55,2,CA23,DG,-0.0704241541524659,Stress,parks
101,A,104,55,2,CA23,DG,-0.4192939716211343,Stress,canyons
111,A,114,55,2,CA23,DG,0.0233362247852292,Stress,marshes
118,A,121,55,2,CA23,DG,0.1910702278698427,Stress,canyons
127,A,130,55,2,CA23,DG,0.4468866040570929,Stress,parks
136,A,139,55,2,CA23,DG,1.4265370056072773,Stress,marshes
161,A,164,55,2,CA23,DG,0.012720229911186,Stress,canyons
166,A,169,55,2,CA23,DG,-0.0868550455062165,Stress,marshes
175,A,178,55,2,CA23,DG,1.1861596555473246,Stress,canyons
180,A,183,55,2,CA23,DG,-0.2858018999259109,Stress,parks
194,A,197,55,2,CA23,DG,-0.0002696868133674,Stress,marshes
208,A,211,55,2,CA23,DG,-0.5597581042475435,Stress,marshes
219,A,222,55,2,CA23,DG,0.3614220180946349,Stress,parks
224,A,227,55,2,CA23,DG,-0.0119776106416087,Stress,marshes
5,A,8,55,3,CA23,DG,3.452499882380266,Stress,marshes
10,A,13,55,3,CA23,DG,5.905642821572533,Stress,parks
17,A,20,55,3,CA23,DG,0.242830796324565,Stress,canyons
29,A,32,55,3,CA23,DG,0.6110287062493818,Stress,marshes
34,A,37,55,3,CA23,DG,0.3821815091948873,Stress,canyons
42,A,45,55,3,CA23,DG,0.9410071960847924,Stress,marshes
46,A,49,55,3,CA23,DG,0.0865430985905518,Stress,parks
65,A,68,55,3,CA23,DG,-0.30333667297228,Stress,marshes
77,A,80,55,3,CA23,DG,3.440594538281061,Stress,canyons
83,A,86,55,3,CA23,DG,2.3813916835604285,Stress,parks
90,A,93,55,3,CA23,DG,2.465113899198652,Stress,parks
95,A,98,55,3,CA23,DG,0.2504816914889243,Stress,canyons
107,A,110,55,3,CA23,DG,0.0390869987711788,Stress,canyons
116,A,119,55,3,CA23,DG,0.1533342021314715,Stress,marshes
127,A,130,55,3,CA23,DG,-0.0026063408265527,Stress,canyons
155,A,158,55,3,CA23,DG,-0.0014020447903181,Stress,marshes
179,A,182,55,3,CA23,DG,-0.6015512401567148,Stress,canyons
195,A,198,55,3,CA23,DG,3.875273262320081,Stress,parks
209,A,212,55,3,CA23,DG,0.2262148564697925,Stress,parks
227,A,230,55,3,CA23,DG,1.554543888874962,Stress,parks
235,A,238,55,3,CA23,DG,-1.213804296027961,Stress,marshes
15,A,18,55,4,CA23,DG,0.1241359810194606,Stress,marshes
22,A,25,55,4,CA23,DG,-0.4792239215999516,Stress,canyons
31,A,34,55,4,CA23,DG,0.976786779382078,Stress,marshes
53,A,56,55,4,CA23,DG,0.287420073971369,Stress,parks
68,A,71,55,4,CA23,DG,3.601777206849707,Stress,canyons
75,A,78,55,4,CA23,DG,0.0521174303952844,Stress,marshes
92,A,95,55,4,CA23,DG,0.4076464691612126,Stress,canyons
105,A,108,55,4,CA23,DG,2.930033608124908,Stress,marshes
120,A,123,55,4,CA23,DG,0.9050509727914396,Stress,canyons
133,A,136,55,4,CA23,DG,0.214369920971412,Stress,marshes
139,A,142,55,4,CA23,DG,0.0025571217761431,Stress,canyons
148,A,151,55,4,CA23,DG,0.4311205640798505,Stress,marshes
152,A,155,55,4,CA23,DG,3.815254137463155,Stress,parks
163,A,166,55,4,CA23,DG,-0.0633120798534546,Stress,canyons
183,A,186,55,4,CA23,DG,-2.25628426268528,Stress,parks
190,A,193,55,4,CA23,DG,0.7987263366343826,Stress,parks
199,A,202,55,4,CA23,DG,0.1840853361971312,Stress,parks
203,A,206,55,4,CA23,DG,-1.2030898853712726,Stress,marshes
222,A,225,55,4,CA23,DG,-0.0347338139435415,Stress,parks
227,A,230,55,4,CA23,DG,0.9198455550282556,Stress,canyons
234,A,237,55,4,CA23,DG,-0.6546765413397228,Stress,parks
5,A,8,56,2,CA23,DG,-0.7208263467377077,Control,forests
11,A,14,56,2,CA23,DG,1.4925471700104798,Control,marshes
26,A,29,56,2,CA23,DG,-0.6805877984972645,Control,bridges
34,A,37,56,2,CA23,DG,0.2287222035725998,Control,bridges
42,A,45,56,2,CA23,DG,0.0614064495589273,Control,forests
55,A,58,56,2,CA23,DG,1.8950220493008332,Control,bridges
68,A,71,56,2,CA23,DG,-0.6207298524988182,Control,forests
75,A,78,56,2,CA23,DG,-0.0235588219816338,Control,marshes
90,A,93,56,2,CA23,DG,-0.078112042869429,Control,bridges
110,A,113,56,2,CA23,DG,-0.2915378302672247,Control,bridges
121,A,124,56,2,CA23,DG,0.1322370706293897,Control,marshes
135,A,138,56,2,CA23,DG,0.3945658177618419,Control,marshes
139,A,142,56,2,CA23,DG,-0.7381043005895227,Control,forests
148,A,151,56,2,CA23,DG,0.0018305715241843,Control,bridges
154,A,157,56,2,CA23,DG,-0.1144427836763281,Control,marshes
172,A,175,56,2,CA23,DG,-0.4785258368559056,Control,forests
183,A,186,56,2,CA23,DG,0.4173708001801315,Control,marshes
200,A,203,56,2,CA23,DG,-0.0011515947213246,Control,forests
210,A,213,56,2,CA23,DG,-0.0660635478499751,Control,bridges
226,A,229,56,2,CA23,DG,-0.4678233947595579,Control,forests
236,A,239,56,2,CA23,DG,0.4654657971376551,Control,marshes
11,A,14,56,3,CA23,DG,0.2702725862952818,Control,bridges
22,A,25,56,3,CA23,DG,-0.232999885284142,Control,forests
40,A,43,56,3,CA23,DG,-0.0880083712889237,Control,bridges
46,A,49,56,3,CA23,DG,-0.2724100541263962,Control,marshes
72,A,75,56,3,CA23,DG,0.9783721525985912,Control,marshes
81,A,84,56,3,CA23,DG,1.2199564547425568,Control,forests
86,A,89,56,3,CA23,DG,0.003948608046668,Control,bridges
93,A,96,56,3,CA23,DG,0.1754035999801033,Control,marshes
115,A,118,56,3,CA23,DG,0.7468321455691279,Control,forests
121,A,124,56,3,CA23,DG,-0.0377022977984798,Control,bridges
135,A,138,56,3,CA23,DG,0.4480770900247883,Control,bridges
140,A,143,56,3,CA23,DG,0.0187904524927064,Control,marshes
154,A,157,56,3,CA23,DG,0.0996916281692982,Control,marshes
164,A,167,56,3,CA23,DG,0.1874942573635327,Control,bridges
170,A,173,56,3,CA23,DG,-0.9000426665937754,Control,forests
176,A,179,56,3,CA23,DG,0.1517920408624671,Control,bridges
181,A,184,56,3,CA23,DG,1.5904656689597938,Control,marshes
191,A,194,56,3,CA23,DG,0.2229272739138546,Control,marshes
199,A,202,56,3,CA23,DG,0.7606615415323404,Control,forests
218,A,221,56,3,CA23,DG,-0.8390222037944532,Control,forests
231,A,234,56,3,CA23,DG,1.585776814323834,Control,forests
13,A,16,56,4,CA23,DG,0.1759225306318582,Control,marshes
23,A,26,56,4,CA23,DG,0.5176722477710255,Control,bridges
30,A,33,56,4,CA23,DG,0.1029289893417412,Control,forests
46,A,49,56,4,CA23,DG,0.3290923211102157,Control,forests
54,A,57,56,4,CA23,DG,1.79332074506648,Control,bridges
59,A,62,56,4,CA23,DG,0.1780244702759706,Control,forests
85,A,88,56,4,CA23,DG,0.0575943661106874,Control,bridges
91,A,94,56,4,CA23,DG,-0.0762572717255897,Control,bridges
100,A,103,56,4,CA23,DG,1.8296200083089007,Control,marshes
105,A,108,56,4,CA23,DG,0.3070067489078303,Control,forests
118,A,121,56,4,CA23,DG,-0.0231805227376129,Control,bridges
125,A,128,56,4,CA23,DG,-0.0160668293483289,Control,marshes
133,A,136,56,4,CA23,DG,0.3112040599854065,Control,forests
144,A,147,56,4,CA23,DG,1.8666402992895044,Control,marshes
155,A,158,56,4,CA23,DG,0.0209692785805283,Control,forests
172,A,175,56,4,CA23,DG,3.042120288071,Control,bridges
180,A,183,56,4,CA23,DG,0.4451218057804402,Control,marshes
196,A,199,56,4,CA23,DG,3.4211640475203007,Control,forests
204,A,207,56,4,CA23,DG,-0.1639908567131327,Control,marshes
217,A,220,56,4,CA23,DG,3.66054723263668,Control,marshes
231,A,234,56,4,CA23,DG,0.1077987436278749,Control,bridges
10,A,13,57,2,CA23,DG,0.1781505027348385,Control,forests
22,A,25,57,2,CA23,DG,-0.3049533550837842,Control,forests
29,A,32,57,2,CA23,DG,-1.2054766313044545,Control,parks
38,A,41,57,2,CA23,DG,0.2041520985465747,Control,forests
48,A,51,57,2,CA23,DG,0.27839060352184,Control,parks
75,A,78,57,2,CA23,DG,-1.1484811765704983,Control,parks
87,A,90,57,2,CA23,DG,0.1557239050207884,Control,parks
92,A,95,57,2,CA23,DG,-2.067260627255465,Control,canyons
98,A,101,57,2,CA23,DG,0.0039322422300062,Control,forests
117,A,120,57,2,CA23,DG,-0.3831055052130449,Control,parks
123,A,126,57,2,CA23,DG,2.638935660521682,Control,canyons
131,A,134,57,2,CA23,DG,-0.0015974280329589,Control,forests
144,A,147,57,2,CA23,DG,1.9668953873930244,Control,canyons
159,A,162,57,2,CA23,DG,-0.413638517036402,Control,parks
164,A,167,57,2,CA23,DG,0.8380353894646793,Control,canyons
173,A,176,57,2,CA23,DG,-0.5403818963567203,Control,forests
193,A,196,57,2,CA23,DG,4.311043286289204,Control,canyons
207,A,210,57,2,CA23,DG,-0.7667355007960286,Control,parks
213,A,216,57,2,CA23,DG,0.0272336224789295,Control,canyons
222,A,225,57,2,CA23,DG,0.0030472892923772,Control,forests
235,A,238,57,2,CA23,DG,-0.8163307961528106,Control,canyons
5,A,8,57,3,CA23,DG,0.3694464969361894,Control,canyons
12,A,15,57,3,CA23,DG,2.158557840520181,Control,parks
26,A,29,57,3,CA23,DG,-1.2419222530167222,Control,canyons
31,A,34,57,3,CA23,DG,-0.7059449956145953,Control,forests
38,A,41,57,3,CA23,DG,0.055762502347396,Control,forests
51,A,54,57,3,CA23,DG,0.0130483897467951,Control,parks
56,A,59,57,3,CA23,DG,4.937776606043617,Control,canyons
67,A,70,57,3,CA23,DG,-0.0924458552939088,Control,parks
73,A,76,57,3,CA23,DG,0.0388252549186891,Control,forests
84,A,87,57,3,CA23,DG,1.9687273418704612,Control,forests
108,A,111,57,3,CA23,DG,1.2875197453318332,Control,parks
118,A,121,57,3,CA23,DG,0.1821483819658425,Control,forests
136,A,139,57,3,CA23,DG,-0.257590171314128,Control,parks
147,A,150,57,3,CA23,DG,1.8483008261131364,Control,canyons
154,A,157,57,3,CA23,DG,1.4804016138276592,Control,parks
168,A,171,57,3,CA23,DG,2.092836979305871,Control,forests
180,A,183,57,3,CA23,DG,-0.37728863769434,Control,forests
186,A,189,57,3,CA23,DG,0.0815472205646747,Control,parks
203,A,206,57,3,CA23,DG,0.578315949280055,Control,canyons
226,A,229,57,3,CA23,DG,0.002383988900055,Control,canyons
235,A,238,57,3,CA23,DG,0.0656138118379604,Control,canyons
8,A,11,57,4,CA23,DG,0.0918879929189694,Control,forests
18,A,21,57,4,CA23,DG,-0.3160864358307743,Control,forests
24,A,27,57,4,CA23,DG,0.102896203727382,Control,parks
35,A,38,57,4,CA23,DG,0.1780252458040831,Control,forests
51,A,54,57,4,CA23,DG,0.0046390486429833,Control,parks
63,A,66,57,4,CA23,DG,0.103630549336034,Control,canyons
68,A,71,57,4,CA23,DG,0.1311712105620139,Control,parks
82,A,85,57,4,CA23,DG,0.0130141116149912,Control,canyons
91,A,94,57,4,CA23,DG,7.160475100898032e-05,Control,canyons
104,A,107,57,4,CA23,DG,-0.0012722551136989,Control,forests
109,A,112,57,4,CA23,DG,0.5897346309803452,Control,canyons
129,A,132,57,4,CA23,DG,1.914820758622464,Control,parks
134,A,137,57,4,CA23,DG,4.117285621808236,Control,canyons
144,A,147,57,4,CA23,DG,0.6149813128306095,Control,parks
148,A,151,57,4,CA23,DG,0.0174404555659963,Control,forests
169,A,172,57,4,CA23,DG,-1.7198663374109189,Control,canyons
176,A,179,57,4,CA23,DG,0.3692290017352688,Control,parks
186,A,189,57,4,CA23,DG,-0.232250535453226,Control,forests
194,A,197,57,4,CA23,DG,2.593948163554332,Control,canyons
220,A,223,57,4,CA23,DG,0.918268404026944,Control,forests
228,A,231,57,4,CA23,DG,0.2232328744198264,Control,parks
11,A,14,58,2,CA23,DG,0.3218199036483963,Stress,lighthouses
25,A,28,58,2,CA23,DG,0.0246324343928641,Stress,lighthouses
33,A,36,58,2,CA23,DG,0.6898149636830266,Stress,beaches
53,A,56,58,2,CA23,DG,-0.1362102017170086,Stress,lighthouses
73,A,76,58,2,CA23,DG,0.1220367037502897,Stress,forests
78,A,81,58,2,CA23,DG,1.548289270229521,Stress,lighthouses
90,A,93,58,2,CA23,DG,1.2212602637950454,Stress,beaches
95,A,98,58,2,CA23,DG,0.661620830691081,Stress,forests
119,A,122,58,2,CA23,DG,3.060776945033956,Stress,lighthouses
129,A,132,58,2,CA23,DG,-0.1572988524705858,Stress,beaches
134,A,137,58,2,CA23,DG,0.3900670523692348,Stress,forests
139,A,142,58,2,CA23,DG,0.0041369710462561,Stress,beaches
148,A,151,58,2,CA23,DG,0.0260486105805692,Stress,forests
179,A,182,58,2,CA23,DG,1.3356038558587855,Stress,forests
188,A,191,58,2,CA23,DG,0.8675467505884522,Stress,beaches
195,A,198,58,2,CA23,DG,0.341204882130631,Stress,beaches
201,A,204,58,2,CA23,DG,-0.4118225622057609,Stress,forests
208,A,211,58,2,CA23,DG,0.8885437518067216,Stress,lighthouses
214,A,217,58,2,CA23,DG,2.3715800076108127,Stress,beaches
223,A,226,58,2,CA23,DG,0.0083795108699431,Stress,forests
229,A,232,58,2,CA23,DG,-0.3849598669694651,Stress,lighthouses
11,A,14,58,3,CA23,DG,0.0109568029387933,Stress,forests
22,A,25,58,3,CA23,DG,-0.0904344570350249,Stress,lighthouses
31,A,34,58,3,CA23,DG,-0.8909773974822232,Stress,forests
38,A,41,58,3,CA23,DG,-1.427321149621818,Stress,lighthouses
49,A,52,58,3,CA23,DG,-0.1398676360541255,Stress,forests
59,A,62,58,3,CA23,DG,0.2973571770292291,Stress,beaches
66,A,69,58,3,CA23,DG,0.1958315398486895,Stress,forests
71,A,74,58,3,CA23,DG,1.6767099300983483,Stress,lighthouses
77,A,80,58,3,CA23,DG,0.0389814378114241,Stress,beaches
100,A,103,58,3,CA23,DG,0.0406872845522976,Stress,lighthouses
108,A,111,58,3,CA23,DG,-0.7141873227400038,Stress,beaches
130,A,133,58,3,CA23,DG,0.0489027631000904,Stress,lighthouses
141,A,144,58,3,CA23,DG,2.1438748088180977,Stress,beaches
150,A,153,58,3,CA23,DG,2.3232789102101274,Stress,beaches
158,A,161,58,3,CA23,DG,0.3017952150105251,Stress,forests
168,A,171,58,3,CA23,DG,0.2247903974090713,Stress,lighthouses
188,A,191,58,3,CA23,DG,0.003141512726088,Stress,forests
193,A,196,58,3,CA23,DG,0.7816311576501109,Stress,lighthouses
198,A,201,58,3,CA23,DG,-0.2496696480009658,Stress,forests
218,A,221,58,3,CA23,DG,-0.042867668126803,Stress,beaches
235,A,238,58,3,CA23,DG,-0.1822897675991586,Stress,beaches
13,A,16,58,4,CA23,DG,2.7939687588635733,Stress,forests
19,A,22,58,4,CA23,DG,0.1057583657492421,Stress,beaches
30,A,33,58,4,CA23,DG,0.8195471075461204,Stress,forests
45,A,48,58,4,CA23,DG,-0.3446530006459335,Stress,lighthouses
49,A,52,58,4,CA23,DG,0.565780709570754,Stress,beaches
55,A,58,58,4,CA23,DG,3.150714712062741,Stress,lighthouses
67,A,70,58,4,CA23,DG,0.0260980416972333,Stress,lighthouses
71,A,74,58,4,CA23,DG,0.4251338213411834,Stress,forests
82,A,85,58,4,CA23,DG,1.1861792833255005,Stress,lighthouses
89,A,92,58,4,CA23,DG,0.116718335468698,Stress,forests
103,A,106,58,4,CA23,DG,0.1814443766744585,Stress,lighthouses
114,A,117,58,4,CA23,DG,0.2048184509889317,Stress,beaches
121,A,124,58,4,CA23,DG,0.6187017496393346,Stress,lighthouses
140,A,143,58,4,CA23,DG,0.1812594089423906,Stress,beaches
152,A,155,58,4,CA23,DG,0.1869158259366486,Stress,beaches
159,A,162,58,4,CA23,DG,-0.1114311884127662,Stress,forests
176,A,179,58,4,CA23,DG,2.107821752251393,Stress,beaches
182,A,185,58,4,CA23,DG,0.1037725139057584,Stress,forests
194,A,197,58,4,CA23,DG,2.8075250341533926,Stress,beaches
221,A,224,58,4,CA23,DG,0.2060823152155595,Stress,forests
229,A,232,58,4,CA23,DG,3.2412275973525805e-05,Stress,lighthouses
8,A,11,59,2,CA23,DG,0.3258244477161662,Stress,lighthouses
19,A,22,59,2,CA23,DG,1.2040157035086692,Stress,mountains
28,A,31,59,2,CA23,DG,-0.6063518680996571,Stress,mountains
40,A,43,59,2,CA23,DG,-0.6459803521738975,Stress,mountains
48,A,51,59,2,CA23,DG,-0.4695987678385316,Stress,lighthouses
56,A,59,59,2,CA23,DG,1.2116120509456263,Stress,beaches
92,A,95,59,2,CA23,DG,2.090812488822937,Stress,beaches
98,A,101,59,2,CA23,DG,0.0216659704193109,Stress,lighthouses
106,A,109,59,2,CA23,DG,2.536579454721508,Stress,lighthouses
118,A,121,59,2,CA23,DG,-1.5763745515166716,Stress,mountains
124,A,127,59,2,CA23,DG,-0.0110751291009905,Stress,beaches
130,A,133,59,2,CA23,DG,-0.0195478029470132,Stress,mountains
141,A,144,59,2,CA23,DG,-0.9650997449239574,Stress,beaches
152,A,155,59,2,CA23,DG,0.2468187438007965,Stress,lighthouses
162,A,165,59,2,CA23,DG,0.0622773514613729,Stress,beaches
175,A,178,59,2,CA23,DG,-0.0562012510938681,Stress,mountains
187,A,190,59,2,CA23,DG,-0.1995827178061655,Stress,beaches
205,A,208,59,2,CA23,DG,1.224141491116228,Stress,mountains
212,A,215,59,2,CA23,DG,-0.0001440037811451,Stress,lighthouses
217,A,220,59,2,CA23,DG,0.0048118639913021,Stress,beaches
230,A,233,59,2,CA23,DG,2.21543332802943,Stress,lighthouses
11,A,14,59,3,CA23,DG,-0.2799902583469378,Stress,lighthouses
19,A,22,59,3,CA23,DG,2.0994776054993007,Stress,beaches
27,A,30,59,3,CA23,DG,0.0108006418010622,Stress,lighthouses
48,A,51,59,3,CA23,DG,0.2440160854454376,Stress,mountains
62,A,65,59,3,CA23,DG,4.325574643868332,Stress,lighthouses
68,A,71,59,3,CA23,DG,0.074632061659488,Stress,mountains
83,A,86,59,3,CA23,DG,0.1054513868166091,Stress,lighthouses
93,A,96,59,3,CA23,DG,-1.1679728972824703,Stress,mountains
